SettlementDate,SettlementPeriod,1,2,3,4,5,6,7,8,9
12/07/2021,16,1,1,1,5,6,6,4,2,1
12/07/2021,17,1,2,0,5,7,7,2,1,1
12/07/2021,18,1,2,0,5,9,9,0,0,1
12/07/2021,19,1,2,0,8,10,10,0,0,1
12/07/2021,20,1,2,1,8,11,11,2,1,1
12/07/2021,21,1,2,1,6,12,12,0,0,1
12/07/2021,22,1,2,1,6,12,12,0,0,3
12/07/2021,23,1,2,1,6,11,11,0,0,2
12/07/2021,24,1,2,1,7,11,11,0,0,2
12/07/2021,25,1,3,1,6,10,10,0,0,1
12/07/2021,26,1,3,1,6,10,10,0,0,1
12/07/2021,27,1,4,2,8,8,8,0,0,1
12/07/2021,28,1,5,2,8,8,8,0,0,0
12/07/2021,29,1,4,1,8,7,7,0,0,1
12/07/2021,30,1,5,1,11,7,7,2,1,1
12/07/2021,31,1,4,5,11,6,6,2,1,1
12/07/2021,32,1,4,5,10,6,6,2,1,2
12/07/2021,33,1,7,1,6,5,5,0,0,2
12/07/2021,34,1,4,1,6,5,5,0,0,2
12/07/2021,35,1,5,1,4,6,6,0,0,2
12/07/2021,36,1,4,1,4,6,6,0,0,1
12/07/2021,37,1,4,1,6,6,6,0,0,1
12/07/2021,38,1,3,0,6,6,6,0,0,1
12/07/2021,39,1,4,0,2,6,6,0,0,1
12/07/2021,40,1,4,1,2,6,6,4,2,1
12/07/2021,41,1,4,0,7,7,7,4,2,1
12/07/2021,42,1,5,0,5,8,8,4,2,1
12/07/2021,43,1,6,0,2,11,11,0,0,0
12/07/2021,44,1,6,0,3,13,13,2,1,1
12/07/2021,45,1,6,1,6,14,14,2,1,1
12/07/2021,46,1,5,1,7,14,14,2,1,1
12/07/2021,47,1,4,1,6,13,13,2,1,1
12/07/2021,48,1,4,1,5,14,14,2,1,2
13/07/2021,1,1,4,1,4,15,15,2,1,1
13/07/2021,2,1,4,0,3,13,13,2,1,3
13/07/2021,3,1,4,0,3,15,15,4,2,3
13/07/2021,4,1,4,0,3,16,16,4,2,5
13/07/2021,5,1,3,0,0,19,19,6,3,5
13/07/2021,6,1,3,0,0,22,22,6,3,6
13/07/2021,7,1,3,0,2,21,21,8,4,6
13/07/2021,8,1,2,0,2,21,21,8,4,7
13/07/2021,9,1,2,1,0,24,24,8,4,7
13/07/2021,10,1,2,1,0,28,28,10,5,6
13/07/2021,11,1,2,0,0,31,31,10,5,6
13/07/2021,12,1,2,1,0,34,34,10,5,6
13/07/2021,13,1,1,1,0,34,34,10,5,6
13/07/2021,14,1,2,1,0,35,35,12,6,8
13/07/2021,15,1,2,1,0,33,33,12,6,10
13/07/2021,16,1,2,2,0,33,33,12,6,15
13/07/2021,17,1,3,0,0,33,33,12,6,29
13/07/2021,18,1,2,0,0,33,33,14,7,37
13/07/2021,19,1,3,0,0,27,27,14,7,48
13/07/2021,20,1,2,0,0,25,25,14,7,62
13/07/2021,21,1,2,0,0,24,24,14,7,73
13/07/2021,22,1,2,0,0,21,21,12,6,77
13/07/2021,23,1,2,0,0,20,20,12,6,78
13/07/2021,24,1,3,0,0,18,18,6,3,79
13/07/2021,25,1,3,0,0,15,15,10,5,86
13/07/2021,26,2,3,0,1,12,12,10,5,85
13/07/2021,27,2,3,1,2,8,8,16,8,86
13/07/2021,28,2,3,1,2,6,6,24,12,82
13/07/2021,29,2,3,2,3,5,5,36,18,86
13/07/2021,30,2,2,2,3,5,5,44,22,84
13/07/2021,31,2,3,2,11,5,5,62,31,83
13/07/2021,32,2,3,2,11,5,5,52,26,85
13/07/2021,33,1,4,2,15,5,5,52,26,82
13/07/2021,34,1,4,1,15,6,6,70,35,81
13/07/2021,35,1,5,2,12,9,9,52,26,76
13/07/2021,36,1,6,2,13,13,13,44,22,69
13/07/2021,37,1,6,2,12,17,17,50,25,69
13/07/2021,38,1,7,2,14,22,22,48,24,67
13/07/2021,39,1,7,3,17,27,27,52,26,67
13/07/2021,40,1,7,4,19,27,27,46,23,50
13/07/2021,41,1,8,6,10,27,27,52,26,50
13/07/2021,42,1,9,5,16,28,28,48,24,47
13/07/2021,43,1,9,3,16,26,26,42,21,47
13/07/2021,44,1,8,4,12,25,25,30,15,51
13/07/2021,45,1,7,4,2,25,25,32,16,53
13/07/2021,46,1,6,2,2,24,24,32,16,49
13/07/2021,47,1,7,2,1,23,23,30,15,50
13/07/2021,48,1,5,1,0,26,26,34,17,48
14/07/2021,1,1,5,1,0,27,27,32,16,55
14/07/2021,2,1,6,1,0,33,33,38,19,61
14/07/2021,3,1,5,5,1,34,34,36,18,61
14/07/2021,4,1,4,5,2,35,35,50,25,63
14/07/2021,5,1,2,3,0,35,35,44,22,65
14/07/2021,6,1,2,2,0,37,37,44,22,73
14/07/2021,7,1,2,1,1,37,37,46,23,69
14/07/2021,8,1,1,1,0,39,39,40,20,72
14/07/2021,9,1,1,0,0,40,40,46,23,74
14/07/2021,10,1,1,0,1,39,39,36,18,79
14/07/2021,11,1,1,0,1,41,41,34,17,82
14/07/2021,12,1,1,1,1,43,43,40,20,84
14/07/2021,13,1,1,1,1,43,43,44,22,75
14/07/2021,14,1,1,1,1,45,45,48,24,78
14/07/2021,15,1,1,1,1,43,43,52,26,80
14/07/2021,16,1,1,0,1,40,40,56,28,79
14/07/2021,17,1,1,0,2,37,37,46,23,82
14/07/2021,18,1,2,0,3,35,35,42,21,79
14/07/2021,19,1,2,0,5,32,32,54,27,78
14/07/2021,20,1,2,0,8,30,30,70,35,78
14/07/2021,21,1,3,0,9,29,29,78,39,81
14/07/2021,22,1,2,1,17,28,28,78,39,83
14/07/2021,23,1,2,1,14,28,28,78,39,84
14/07/2021,24,2,3,1,14,29,29,78,39,86
14/07/2021,25,2,5,1,21,30,30,72,36,85
14/07/2021,26,3,6,2,22,31,31,72,36,85
14/07/2021,27,3,7,2,26,32,32,72,36,84
14/07/2021,28,4,8,3,29,34,34,72,36,83
14/07/2021,29,5,8,6,30,35,35,70,35,81
14/07/2021,30,6,11,7,27,35,35,68,34,79
14/07/2021,31,7,13,8,21,37,37,72,36,74
14/07/2021,32,7,14,8,20,40,40,70,35,69
14/07/2021,33,8,17,8,27,41,41,68,34,64
14/07/2021,34,9,20,7,27,40,40,66,33,55
14/07/2021,35,11,21,8,24,39,39,66,33,52
14/07/2021,36,12,23,7,24,42,42,68,34,47
14/07/2021,37,14,24,9,29,43,43,74,37,42
14/07/2021,38,16,24,9,30,46,46,78,39,35
14/07/2021,39,17,22,8,33,44,44,72,36,30
14/07/2021,40,18,21,10,28,46,46,72,36,28
14/07/2021,41,18,22,11,30,43,43,46,23,21
14/07/2021,42,20,27,12,31,42,42,38,19,16
14/07/2021,43,20,29,16,35,40,40,30,15,12
14/07/2021,44,20,30,17,34,38,38,36,18,11
14/07/2021,45,21,35,17,37,37,37,34,17,8
14/07/2021,46,22,35,17,44,33,33,36,18,5
14/07/2021,47,22,40,15,40,32,32,34,17,3
14/07/2021,48,21,41,14,46,33,33,42,21,4
15/07/2021,1,19,42,18,36,35,35,36,18,5
15/07/2021,2,18,39,20,39,41,41,38,19,10
15/07/2021,3,16,38,14,26,45,45,32,16,17
15/07/2021,4,14,40,12,24,48,48,22,11,26
15/07/2021,5,13,38,11,8,47,47,24,12,37
15/07/2021,6,11,34,15,6,47,47,30,15,47
15/07/2021,7,10,36,18,10,47,47,32,16,54
15/07/2021,8,9,33,16,9,42,42,32,16,56
15/07/2021,9,8,28,15,7,41,41,38,19,59
15/07/2021,10,7,23,15,5,37,37,42,21,63
15/07/2021,11,6,20,5,5,35,35,56,28,65
15/07/2021,12,6,17,5,7,33,33,58,29,67
15/07/2021,13,6,17,2,3,32,32,64,32,74
15/07/2021,14,5,14,2,2,30,30,70,35,74
15/07/2021,15,5,16,2,1,30,30,84,42,79
15/07/2021,16,4,9,2,0,27,27,74,37,83
15/07/2021,17,3,4,0,0,27,27,74,37,88
15/07/2021,18,3,3,1,0,27,27,70,35,90
15/07/2021,19,3,3,1,0,25,25,68,34,91
15/07/2021,20,2,1,0,1,18,18,70,35,90
15/07/2021,21,2,0,0,1,16,16,58,29,89
15/07/2021,22,2,0,0,2,15,15,58,29,86
15/07/2021,23,1,1,0,1,14,14,72,36,82
15/07/2021,24,1,1,0,1,14,14,64,32,80
15/07/2021,25,1,1,0,1,13,13,62,31,78
15/07/2021,26,2,1,0,2,12,12,64,32,72
15/07/2021,27,2,1,0,4,11,11,72,36,75
15/07/2021,28,2,2,0,6,11,11,76,38,74
15/07/2021,29,1,2,0,7,12,12,78,39,74
15/07/2021,30,1,2,1,8,18,18,80,40,73
15/07/2021,31,1,2,2,10,22,22,82,41,65
15/07/2021,32,1,3,2,11,28,28,80,40,61
15/07/2021,33,1,3,2,11,40,40,76,38,59
15/07/2021,34,1,4,2,11,50,50,70,35,58
15/07/2021,35,1,5,3,11,59,59,62,31,58
15/07/2021,36,1,5,3,10,65,65,54,27,55
15/07/2021,37,1,5,2,10,67,67,52,26,50
15/07/2021,38,2,5,2,11,64,64,46,23,44
15/07/2021,39,1,5,3,8,63,63,56,28,34
15/07/2021,40,1,6,3,9,61,61,54,27,33
15/07/2021,41,1,6,4,7,53,53,48,24,28
15/07/2021,42,2,6,4,6,47,47,52,26,22
15/07/2021,43,2,6,6,3,43,43,44,22,20
15/07/2021,44,2,6,5,3,42,42,44,22,18
15/07/2021,45,3,6,4,2,41,41,46,23,18
15/07/2021,46,4,6,2,2,40,40,42,21,19
15/07/2021,47,4,5,2,3,39,39,26,13,20
15/07/2021,48,4,5,1,3,36,36,22,11,21
16/07/2021,1,4,5,1,3,34,34,20,10,18
16/07/2021,2,4,5,1,3,32,32,22,11,18
16/07/2021,3,5,6,2,3,26,26,28,14,15
16/07/2021,4,5,6,2,2,25,25,30,15,11
16/07/2021,5,6,8,2,5,26,26,30,15,8
16/07/2021,6,6,10,1,6,26,26,30,15,6
16/07/2021,7,7,10,1,6,26,26,28,14,5
16/07/2021,8,7,9,0,4,24,24,28,14,5
16/07/2021,9,7,8,0,1,22,22,20,10,7
16/07/2021,10,7,7,3,1,20,20,18,9,6
16/07/2021,11,8,6,3,2,18,18,16,8,7
16/07/2021,12,9,5,4,3,18,18,16,8,8
16/07/2021,13,9,6,3,2,18,18,20,10,8
16/07/2021,14,10,6,4,4,19,19,24,12,8
16/07/2021,15,11,5,3,4,19,19,24,12,7
16/07/2021,16,12,6,3,4,18,18,16,8,8
16/07/2021,17,13,6,2,1,18,18,18,9,9
16/07/2021,18,14,7,2,2,17,17,10,5,11
16/07/2021,19,17,7,2,2,15,15,12,6,10
16/07/2021,20,20,8,2,3,15,15,10,5,9
16/07/2021,21,22,7,3,4,14,14,12,6,11
16/07/2021,22,25,7,3,4,13,13,16,8,11
16/07/2021,23,26,8,5,7,12,12,20,10,11
16/07/2021,24,28,9,5,8,10,10,26,13,14
16/07/2021,25,28,10,4,13,9,9,22,11,14
16/07/2021,26,28,12,5,16,9,9,22,11,14
16/07/2021,27,28,10,6,17,6,6,22,11,12
16/07/2021,28,28,13,6,16,7,7,24,12,12
16/07/2021,29,28,13,6,16,8,8,28,14,12
16/07/2021,30,28,17,7,16,9,9,32,16,12
16/07/2021,31,28,15,8,15,10,10,30,15,11
16/07/2021,32,27,16,10,22,12,12,32,16,12
16/07/2021,33,27,17,8,26,15,15,24,12,14
16/07/2021,34,26,18,8,27,18,18,14,7,12
16/07/2021,35,26,17,7,18,22,22,8,4,11
16/07/2021,36,25,18,7,18,20,20,10,5,8
16/07/2021,37,24,19,8,13,23,23,14,7,8
16/07/2021,38,23,17,6,11,25,25,10,5,9
16/07/2021,39,22,17,6,9,26,26,6,3,10
16/07/2021,40,21,17,7,12,28,28,0,0,9
16/07/2021,41,19,16,4,11,25,25,0,0,9
16/07/2021,42,19,15,4,11,23,23,0,0,9
16/07/2021,43,19,13,4,6,17,17,0,0,7
16/07/2021,44,18,12,3,5,16,16,0,0,8
16/07/2021,45,17,12,3,2,17,17,0,0,7
16/07/2021,46,16,10,3,2,21,21,2,1,6
16/07/2021,47,16,9,3,5,16,16,4,2,5
16/07/2021,48,16,7,3,5,15,15,4,2,5
17/07/2021,1,17,7,4,5,13,13,4,2,5
17/07/2021,2,19,7,3,7,14,14,4,2,5
17/07/2021,3,20,7,3,8,14,14,4,2,3
17/07/2021,4,21,7,0,8,15,15,8,4,1
17/07/2021,5,22,7,0,6,16,16,6,3,1
17/07/2021,6,24,7,0,4,18,18,4,2,1
17/07/2021,7,25,7,0,6,21,21,2,1,1
17/07/2021,8,25,7,1,7,22,22,4,2,1
17/07/2021,9,26,6,1,9,22,22,4,2,2
17/07/2021,10,28,5,1,9,23,23,2,1,3
17/07/2021,11,30,5,1,9,23,23,2,1,4
17/07/2021,12,31,5,2,9,22,22,4,2,5
17/07/2021,13,31,6,3,10,19,19,4,2,6
17/07/2021,14,31,8,5,10,17,17,4,2,6
17/07/2021,15,32,9,4,14,16,16,2,1,5
17/07/2021,16,32,10,4,16,15,15,0,0,4
17/07/2021,17,32,11,2,17,14,14,2,1,3
17/07/2021,18,32,12,2,19,13,13,2,1,3
17/07/2021,19,32,12,1,21,12,12,0,0,2
17/07/2021,20,33,12,1,22,10,10,0,0,2
17/07/2021,21,33,13,2,23,9,9,0,0,2
17/07/2021,22,33,13,3,24,7,7,0,0,1
17/07/2021,23,33,15,4,24,8,8,0,0,1
17/07/2021,24,34,18,5,25,8,8,0,0,1
17/07/2021,25,34,21,8,29,8,8,0,0,1
17/07/2021,26,34,23,9,29,8,8,0,0,1
17/07/2021,27,34,25,10,29,9,9,0,0,1
17/07/2021,28,34,27,11,30,10,10,0,0,1
17/07/2021,29,34,29,14,34,10,10,0,0,2
17/07/2021,30,34,31,14,33,11,11,0,0,3
17/07/2021,31,33,31,15,35,10,10,0,0,4
17/07/2021,32,33,35,15,34,7,7,0,0,5
17/07/2021,33,32,34,14,29,7,7,0,0,6
17/07/2021,34,32,32,13,29,7,7,0,0,7
17/07/2021,35,31,30,11,29,6,6,0,0,7
17/07/2021,36,31,30,11,36,6,6,0,0,7
17/07/2021,37,30,29,10,38,5,5,0,0,7
17/07/2021,38,29,28,11,44,4,4,0,0,10
17/07/2021,39,27,26,8,31,3,3,0,0,12
17/07/2021,40,25,25,9,31,3,3,2,1,16
17/07/2021,41,23,24,7,15,2,2,2,1,17
17/07/2021,42,22,20,7,14,1,1,2,1,18
17/07/2021,43,19,20,7,11,1,1,2,1,19
17/07/2021,44,18,17,8,10,1,1,4,2,20
17/07/2021,45,17,16,6,5,1,1,6,3,17
17/07/2021,46,16,12,6,3,1,1,10,5,15
17/07/2021,47,15,11,5,7,1,1,14,7,15
17/07/2021,48,13,11,3,11,1,1,16,8,14
18/07/2021,1,13,11,3,19,1,1,20,10,14
18/07/2021,2,13,11,3,21,1,1,22,11,16
18/07/2021,3,12,12,4,13,1,1,22,11,16
18/07/2021,4,11,11,3,16,1,1,22,11,14
18/07/2021,5,9,13,2,16,1,1,22,11,14
18/07/2021,6,7,12,1,16,1,1,14,7,14
18/07/2021,7,7,11,1,13,1,1,8,4,16
18/07/2021,8,6,12,2,12,1,1,8,4,14
18/07/2021,9,6,12,2,11,1,1,16,8,10
18/07/2021,10,5,12,2,11,1,1,18,9,10
18/07/2021,11,5,12,2,11,2,2,22,11,8
18/07/2021,12,4,11,2,11,3,3,20,10,6
18/07/2021,13,4,11,3,9,4,4,10,5,5
18/07/2021,14,3,11,3,9,4,4,8,4,4
18/07/2021,15,3,10,3,11,4,4,6,3,3
18/07/2021,16,3,10,3,13,3,3,4,2,3
18/07/2021,17,3,10,2,13,3,3,4,2,3
18/07/2021,18,3,8,2,13,3,3,4,2,3
18/07/2021,19,3,8,2,13,2,2,4,2,4
18/07/2021,20,3,8,2,12,2,2,4,2,5
18/07/2021,21,3,8,2,8,2,2,6,3,5
18/07/2021,22,3,7,2,6,2,2,6,3,5
18/07/2021,23,3,7,2,8,1,1,4,2,6
18/07/2021,24,3,7,2,11,1,1,2,1,7
18/07/2021,25,3,8,1,7,1,1,0,0,6
18/07/2021,26,3,7,1,5,1,1,0,0,9
18/07/2021,27,3,8,1,8,1,1,0,0,11
18/07/2021,28,3,7,1,9,1,1,0,0,11
18/07/2021,29,3,7,1,9,1,1,0,0,12
18/07/2021,30,3,7,2,10,1,1,0,0,10
18/07/2021,31,3,7,2,8,1,1,0,0,9
18/07/2021,32,2,7,2,8,2,2,0,0,9
18/07/2021,33,2,8,2,6,4,4,0,0,6
18/07/2021,34,1,8,2,6,5,5,2,1,5
18/07/2021,35,1,7,3,6,6,6,2,1,3
18/07/2021,36,1,6,2,5,6,6,4,2,2
18/07/2021,37,1,6,2,2,7,7,10,5,2
18/07/2021,38,1,5,2,1,7,7,4,2,2
18/07/2021,39,1,6,2,3,7,7,4,2,1
18/07/2021,40,1,5,1,3,7,7,4,2,1
18/07/2021,41,1,5,2,0,7,7,0,0,1
18/07/2021,42,1,3,1,0,7,7,0,0,1
18/07/2021,43,1,3,2,0,7,7,2,1,2
18/07/2021,44,1,3,4,0,5,5,2,1,2
18/07/2021,45,1,3,1,0,4,4,2,1,3
18/07/2021,46,1,5,0,0,3,3,2,1,3
18/07/2021,47,1,4,0,0,2,2,2,1,2
18/07/2021,48,1,3,1,0,1,1,0,0,2
19/07/2021,1,1,1,0,0,1,1,0,0,2
19/07/2021,2,1,2,0,0,1,1,0,0,1
19/07/2021,3,1,1,0,0,1,1,0,0,1
19/07/2021,4,1,1,0,0,1,1,0,0,1
19/07/2021,5,1,0,0,0,1,1,0,0,1
19/07/2021,6,1,1,0,0,1,1,0,0,1
19/07/2021,7,1,1,0,0,1,1,0,0,1
19/07/2021,8,1,1,0,0,1,1,0,0,2
19/07/2021,9,1,0,0,0,2,2,2,1,3
19/07/2021,10,1,0,1,1,2,2,4,2,3
19/07/2021,11,1,1,1,1,2,2,6,3,4
19/07/2021,12,1,0,0,0,3,3,8,4,4
19/07/2021,13,1,0,0,0,3,3,12,6,5
19/07/2021,14,1,0,0,0,3,3,10,5,6
19/07/2021,15,1,0,0,0,4,4,12,6,7
19/07/2021,16,1,0,0,0,4,4,14,7,7
19/07/2021,17,1,0,0,0,4,4,12,6,7
19/07/2021,18,1,0,0,0,7,7,16,8,8
19/07/2021,19,1,0,0,0,6,6,14,7,5
19/07/2021,20,1,0,0,0,7,7,12,6,5
19/07/2021,21,1,0,0,0,6,6,12,6,4
19/07/2021,22,1,0,0,0,6,6,16,8,5
19/07/2021,23,1,0,0,0,5,5,16,8,5
19/07/2021,24,1,0,0,0,5,5,16,8,6
19/07/2021,25,1,0,0,0,4,4,18,9,8
19/07/2021,26,1,0,0,0,4,4,22,11,10
19/07/2021,27,1,0,0,0,4,4,18,9,13
19/07/2021,28,2,0,0,0,4,4,22,11,15
19/07/2021,29,3,0,0,0,4,4,16,8,16
19/07/2021,30,3,0,0,1,5,5,30,15,19
19/07/2021,31,4,1,0,1,6,6,40,20,22
19/07/2021,32,4,1,0,2,8,8,42,21,25
19/07/2021,33,5,1,0,1,9,9,32,16,25
19/07/2021,34,5,1,0,1,11,11,24,12,24
19/07/2021,35,5,1,0,1,12,12,24,12,26
19/07/2021,36,5,1,0,1,14,14,24,12,28
19/07/2021,37,4,1,0,1,14,14,32,16,30
19/07/2021,38,4,2,0,2,14,14,34,17,31
19/07/2021,39,4,2,2,1,13,13,34,17,32
19/07/2021,40,3,2,3,1,12,12,28,14,36
19/07/2021,41,3,2,2,2,13,13,24,12,32
19/07/2021,42,2,2,2,2,13,13,26,13,29
19/07/2021,43,2,1,2,0,13,13,26,13,25
19/07/2021,44,1,1,1,0,13,13,32,16,22
19/07/2021,45,1,1,1,1,12,12,30,15,21
19/07/2021,46,1,1,1,1,11,11,32,16,19
19/07/2021,47,1,1,0,1,8,8,30,15,17
19/07/2021,48,1,0,0,0,8,8,26,13,17
20/07/2021,1,1,0,0,0,8,8,26,13,14
20/07/2021,2,2,0,0,0,7,7,26,13,10
20/07/2021,3,2,0,0,0,7,7,24,12,10
20/07/2021,4,2,0,0,0,5,5,24,12,8
20/07/2021,5,2,0,0,0,5,5,20,10,7
20/07/2021,6,2,0,0,0,6,6,18,9,7
20/07/2021,7,2,0,0,0,6,6,16,8,9
20/07/2021,8,2,0,0,0,6,6,14,7,10
20/07/2021,9,2,0,0,1,7,7,14,7,10
20/07/2021,10,2,0,0,0,6,6,12,6,9
20/07/2021,11,2,0,0,0,6,6,12,6,10
20/07/2021,12,2,0,0,0,6,6,14,7,8
20/07/2021,13,2,0,0,0,6,6,14,7,7
20/07/2021,14,2,0,0,0,5,5,14,7,8
20/07/2021,15,2,0,0,0,9,9,12,6,7
20/07/2021,16,2,0,0,0,8,8,18,9,7
20/07/2021,17,2,0,0,0,8,8,14,7,6
20/07/2021,18,2,0,0,0,7,7,8,4,5
20/07/2021,19,2,0,0,0,6,6,8,4,4
20/07/2021,20,2,0,0,0,5,5,10,5,3
20/07/2021,21,2,0,0,0,4,4,36,18,2
20/07/2021,22,2,0,0,0,5,5,36,18,2
20/07/2021,23,2,0,0,0,4,4,30,15,2
20/07/2021,24,3,0,0,0,3,3,28,14,3
20/07/2021,25,2,0,0,0,3,3,28,14,4
20/07/2021,26,2,0,0,0,4,4,34,17,5
20/07/2021,27,2,0,0,0,5,5,36,18,5
20/07/2021,28,2,1,0,0,6,6,40,20,6
20/07/2021,29,2,1,0,0,7,7,36,18,6
20/07/2021,30,2,1,0,0,8,8,38,19,6
20/07/2021,31,2,1,0,1,8,8,32,16,6
20/07/2021,32,2,1,0,1,9,9,36,18,8
20/07/2021,33,2,1,0,1,9,9,34,17,9
20/07/2021,34,1,1,0,0,8,8,30,15,11
20/07/2021,35,1,1,0,1,9,9,36,18,11
20/07/2021,36,1,1,1,2,8,8,36,18,12
20/07/2021,37,1,1,1,3,7,7,40,20,11
20/07/2021,38,1,1,1,3,7,7,34,17,11
20/07/2021,39,1,1,1,1,7,7,26,13,10
20/07/2021,40,1,1,1,0,8,8,12,6,10
20/07/2021,41,1,1,1,0,7,7,12,6,7
20/07/2021,42,1,1,1,0,8,8,14,7,5
20/07/2021,43,1,1,2,0,8,8,14,7,4
20/07/2021,44,1,1,1,1,10,10,8,4,3
20/07/2021,45,1,1,1,1,10,10,20,10,3
20/07/2021,46,1,1,1,1,11,11,14,7,3
20/07/2021,47,1,1,1,0,10,10,12,6,3
20/07/2021,48,1,1,1,0,10,10,8,4,2
21/07/2021,1,1,0,1,0,10,10,10,5,2
21/07/2021,2,1,0,1,0,9,9,10,5,2
21/07/2021,3,1,0,0,1,8,8,8,4,2
21/07/2021,4,1,0,0,1,8,8,10,5,2
21/07/2021,5,1,0,0,1,7,7,12,6,2
21/07/2021,6,1,1,0,1,6,6,8,4,3
21/07/2021,7,1,0,0,3,5,5,6,3,4
21/07/2021,8,1,0,0,4,5,5,8,4,6
21/07/2021,9,1,0,0,3,4,4,10,5,7
21/07/2021,10,1,0,0,3,3,3,10,5,9
21/07/2021,11,1,0,0,2,3,3,6,3,8
21/07/2021,12,1,0,0,2,2,2,4,2,8
21/07/2021,13,1,0,0,2,2,2,2,1,9
21/07/2021,14,1,0,0,1,1,1,2,1,8
21/07/2021,15,1,0,0,1,1,1,4,2,6
21/07/2021,16,1,0,0,0,2,2,2,1,7
21/07/2021,17,1,0,0,0,1,1,0,0,7
21/07/2021,18,1,0,0,0,1,1,0,0,7
21/07/2021,19,1,0,0,0,1,1,0,0,6
21/07/2021,20,1,0,0,0,1,1,0,0,5
21/07/2021,21,1,0,0,0,1,1,0,0,3
21/07/2021,22,1,0,0,0,1,1,0,0,4
21/07/2021,23,1,0,0,0,1,1,0,0,3
21/07/2021,24,1,0,0,0,1,1,0,0,2
21/07/2021,25,2,1,0,0,2,2,0,0,3
21/07/2021,26,2,1,0,0,2,2,0,0,4
21/07/2021,27,2,1,0,0,2,2,0,0,5
21/07/2021,28,2,1,0,0,3,3,2,1,5
21/07/2021,29,2,1,0,1,3,3,2,1,6
21/07/2021,30,2,2,0,1,4,4,2,1,6
21/07/2021,31,2,2,0,1,5,5,4,2,6
21/07/2021,32,2,2,0,1,5,5,4,2,8
21/07/2021,33,1,2,0,1,6,6,4,2,8
21/07/2021,34,1,3,0,1,6,6,4,2,9
21/07/2021,35,1,3,0,3,6,6,6,3,8
21/07/2021,36,1,3,0,4,5,5,6,3,7
21/07/2021,37,1,3,0,4,6,6,6,3,6
21/07/2021,38,1,4,1,4,5,5,6,3,5
21/07/2021,39,1,3,1,4,6,6,6,3,4
21/07/2021,40,1,3,1,3,7,7,6,3,4
21/07/2021,41,1,2,1,1,8,8,4,2,3
21/07/2021,42,1,2,1,1,8,8,2,1,3
21/07/2021,43,1,2,1,1,9,9,0,0,4
21/07/2021,44,1,2,2,1,9,9,0,0,4
21/07/2021,45,1,2,2,1,9,9,0,0,3
21/07/2021,46,1,1,2,1,9,9,0,0,4
21/07/2021,47,1,1,0,1,8,8,0,0,3
21/07/2021,48,1,1,0,0,8,8,0,0,2
22/07/2021,1,1,1,0,0,7,7,0,0,2
22/07/2021,2,1,0,0,0,5,5,0,0,1
22/07/2021,3,1,0,0,0,4,4,0,0,1
22/07/2021,4,1,0,0,0,3,3,0,0,1
22/07/2021,5,1,0,0,0,2,2,0,0,1
22/07/2021,6,1,0,0,0,2,2,0,0,1
22/07/2021,7,1,0,0,0,2,2,0,0,0
22/07/2021,8,1,0,0,0,2,2,0,0,0
22/07/2021,9,1,0,0,0,2,2,0,0,0
22/07/2021,10,1,0,0,0,2,2,0,0,0
22/07/2021,11,1,0,0,0,2,2,0,0,0
22/07/2021,12,1,0,0,1,2,2,0,0,1
22/07/2021,13,1,0,0,1,2,2,0,0,1
22/07/2021,14,1,0,0,0,2,2,0,0,1
22/07/2021,15,1,0,0,0,2,2,0,0,1
22/07/2021,16,1,0,0,1,2,2,0,0,1
22/07/2021,17,1,0,0,1,2,2,0,0,1
22/07/2021,18,1,0,0,1,1,1,0,0,1
22/07/2021,19,1,0,0,1,2,2,0,0,1
22/07/2021,20,1,0,0,1,2,2,0,0,1
22/07/2021,21,1,0,0,2,1,1,0,0,1
22/07/2021,22,1,0,0,2,1,1,0,0,2
22/07/2021,23,1,0,0,2,1,1,0,0,3
22/07/2021,24,1,1,0,2,2,2,0,0,4
22/07/2021,25,1,1,0,2,2,2,0,0,6
22/07/2021,26,1,1,0,2,2,2,0,0,8
22/07/2021,27,1,1,0,1,2,2,0,0,8
22/07/2021,28,2,1,0,1,2,2,0,0,10
22/07/2021,29,2,1,0,1,2,2,2,1,12
22/07/2021,30,2,1,0,1,3,3,2,1,13
22/07/2021,31,2,1,0,1,3,3,2,1,15
22/07/2021,32,2,2,0,1,3,3,2,1,16
22/07/2021,33,2,2,0,1,3,3,2,1,17
22/07/2021,34,2,2,0,1,4,4,2,1,16
22/07/2021,35,2,2,0,1,5,5,2,1,16
22/07/2021,36,1,2,0,1,6,6,2,1,16
22/07/2021,37,1,2,1,1,8,8,4,2,14
22/07/2021,38,1,3,1,1,8,8,4,2,11
22/07/2021,39,1,2,1,2,7,7,4,2,10
22/07/2021,40,1,3,1,1,6,6,4,2,11
22/07/2021,41,1,3,1,2,6,6,4,2,8
22/07/2021,42,1,3,1,2,6,6,6,3,7
22/07/2021,43,1,3,1,3,5,5,2,1,6
22/07/2021,44,1,2,1,2,6,6,4,2,5
22/07/2021,45,1,1,1,6,6,6,4,2,4
22/07/2021,46,1,1,1,6,6,6,4,2,2
22/07/2021,47,1,1,1,7,6,6,2,1,1
22/07/2021,48,1,1,1,6,7,7,2,1,1
23/07/2021,1,1,0,1,7,8,8,0,0,1
23/07/2021,2,1,0,1,7,8,8,0,0,1
23/07/2021,3,1,0,1,6,10,10,0,0,1
23/07/2021,4,1,0,1,5,9,9,0,0,1
