FinancialYear,SettlementDate,SettlementPeriod,1,2,3,4,5,6,7,8,9
2022/23,44695,15,4,9,1,11,,1,2,1,9
2022/23,44695,16,8,12,1,16,,1,2,1,4
2022/23,44695,17,15,14,1,14,,1,2,1,3
2022/23,44695,18,19,12,1,14,,1,4,2,2
2022/23,44695,19,20,11,1,12,,1,2,1,1
2022/23,44695,20,19,9,1,12,,1,0,0,1
2022/23,44695,21,23,10,1,16,,1,2,1,1
2022/23,44695,22,18,9,1,19,,1,0,0,1
2022/23,44695,23,12,10,3,16,,1,0,0,1
2022/23,44695,24,21,8,4,13,,1,0,0,3
2022/23,44695,25,17,6,4,11,,1,0,0,2
2022/23,44695,26,10,9,5,12,,1,0,0,4
2022/23,44695,27,10,8,5,12,,1,0,0,6
2022/23,44695,28,14,7,5,13,,1,0,0,7
2022/23,44695,29,17,7,6,12,,1,2,1,6
2022/23,44695,30,9,6,5,11,,1,4,2,7
2022/23,44695,31,9,6,4,12,,1,6,3,8
2022/23,44695,32,7,4,2,8,,1,10,5,9
2022/23,44695,33,5,4,1,5,,1,16,8,20
2022/23,44695,34,3,4,2,2,,1,18,9,22
2022/23,44695,35,4,2,1,1,,1,14,7,16
2022/23,44695,36,4,1,4,6,,3,16,8,18
2022/23,44695,37,4,0,3,2,,4,22,11,23
2022/23,44695,38,2,0,2,2,,5,26,13,32
2022/23,44695,39,2,-1,1,1,,7,28,14,28
2022/23,44695,40,1,-1,1,0,,11,30,15,29
2022/23,44695,41,1,-1,1,0,,11,32,16,25
2022/23,44695,42,0,-1,0,0,,13,32,16,24
2022/23,44695,43,0,-1,0,0,,17,30,15,31
2022/23,44695,44,0,-1,0,0,,18,30,15,20
2022/23,44695,45,0,-1,1,0,,15,26,13,22
2022/23,44695,46,0,0,1,1,,14,22,11,26
2022/23,44695,47,0,3,4,1,,13,16,8,29
2022/23,44695,48,0,4,4,1,,16,14,7,32
2022/23,44696,1,1,4,4,2,,18,12,6,28
2022/23,44696,2,1,7,5,5,,17,12,6,29
2022/23,44696,3,1,9,6,9,,15,16,8,40
2022/23,44696,4,1,8,6,12,,15,24,12,34
2022/23,44696,5,1,8,6,14,,12,24,12,26
2022/23,44696,6,1,10,7,19,,16,30,15,18
2022/23,44696,7,1,9,8,30,,25,34,17,11
2022/23,44696,8,1,12,8,32,,47,32,16,7
2022/23,44696,9,1,12,8,35,,62,26,13,12
2022/23,44696,10,1,13,90,31,,53,16,8,10
2022/23,44696,11,1,11,8,25,,50,26,13,11
2022/23,44696,12,1,7,5,24,,39,38,19,11
2022/23,44696,13,0,9,6,28,,23,62,31,13
2022/23,44696,14,0,17,6,23,,17,54,27,12
2022/23,44696,15,0,18,5,22,,13,32,16,14
2022/23,44696,16,0,20,4,21,,13,36,18,23
2022/23,44696,17,0,30,3,19,,15,52,26,31
2022/23,44696,18,0,21,2,12,,20,68,34,41
2022/23,44696,19,0,16,1,5,,15,74,37,68
2022/23,44696,20,1,22,5,8,,24,80,40,72
2022/23,44696,21,1,19,10,8,,51,80,40,74
2022/23,44696,22,2,16,19,5,,72,80,40,70
2022/23,44696,23,1,37,21,3,,74,84,42,68
2022/23,44696,24,3,54,19,7,,73,88,44,70
2022/23,44696,25,6,54,24,7,,70,88,44,69
2022/23,44696,26,8,60,25,6,,64,88,44,71
2022/23,44696,27,6,61,26,12,,44,84,42,69
2022/23,44696,28,4,71,30,10,,31,88,44,73
2022/23,44696,29,8,66,27,7,,32,88,44,76
2022/23,44696,30,13,66,25,9,,46,86,43,77
2022/23,44696,31,13,63,26,6,,42,88,44,76
2022/23,44696,32,17,65,26,13,,47,88,44,78
2022/23,44696,33,11,56,24,18,,68,88,44,80
2022/23,44696,34,7,53,23,15,,76,88,44,88
2022/23,44696,35,14,55,20,14,,77,88,44,95
2022/23,44696,36,13,48,22,20,,76,84,42,97
2022/23,44696,37,13,44,23,30,,71,88,44,100
2022/23,44696,38,15,45,23,40,,58,86,43,97
2022/23,44696,39,21,37,22,49,,74,80,40,87
2022/23,44696,40,23,39,17,50,,77,86,43,81
2022/23,44696,41,22,42,22,61,,78,88,44,87
2022/23,44696,42,23,40,26,61,,78,88,44,103
2022/23,44696,43,28,48,30,68,,77,88,44,103
2022/23,44696,44,26,50,27,62,,28,88,44,103
2022/23,44696,45,21,50,23,57,,24,88,44,103
2022/23,44696,46,19,62,18,64,,25,88,44,103
2022/23,44696,47,24,63,18,69,,24,88,44,103
2022/23,44696,48,26,69,13,71,,10,88,44,103
2022/23,44697,1,22,70,16,64,,8,88,44,103
2022/23,44697,2,19,68,18,59,,5,88,44,103
2022/23,44697,3,16,58,21,60,,11,88,44,103
2022/23,44697,4,16,55,27,56,,5,88,44,103
2022/23,44697,5,19,55,31,63,,1,88,44,103
2022/23,44697,6,20,52,31,73,,2,88,44,96
2022/23,44697,7,22,54,28,85,,3,88,44,98
2022/23,44697,8,22,58,35,82,,17,80,40,97
2022/23,44697,9,19,65,39,85,,1,18,9,98
2022/23,44697,10,19,59,400,84,,2,10,5,101
2022/23,44697,11,21,54,41,89,,7,8,4,103
2022/23,44697,12,29,47,43,95,,9,18,9,98
2022/23,44697,13,30,51,39,95,,9,16,8,94
2022/23,44697,14,29,69,38,93,,15,18,9,90
2022/23,44697,15,30,75,26,81,,19,18,9,78
2022/23,44697,16,31,69,23,82,,32,8,4,65
2022/23,44697,17,30,54,19,69,,42,12,6,42
2022/23,44697,18,29,52,14,74,,61,6,3,13
2022/23,44697,19,26,41,10,57,,58,2,1,7
2022/23,44697,20,28,30,7,39,,48,2,1,1
2022/23,44697,21,28,25,5,41,,36,8,4,2
2022/23,44697,22,28,21,2,40,,37,14,7,2
2022/23,44697,23,29,16,1,33,,40,18,9,2
2022/23,44697,24,14,12,1,22,,46,24,12,2
2022/23,44697,25,30,8,2,16,,26,20,10,2
2022/23,44697,26,7,10,2,12,,25,38,19,6
2022/23,44697,27,28,18,4,8,,38,62,31,3
2022/23,44697,28,24,17,3,7,,39,66,33,2
2022/23,44697,29,22,16,1,9,,43,60,30,7
2022/23,44697,30,25,10,1,9,,38,44,22,9
2022/23,44697,31,25,6,1,10,,34,52,26,4
2022/23,44697,32,25,6,2,8,,48,60,30,7
2022/23,44697,33,27,6,1,6,,60,38,19,10
2022/23,44697,34,25,8,2,5,,59,18,9,11
2022/23,44697,35,21,14,1,2,,62,8,4,10
2022/23,44697,36,18,6,1,8,,46,4,2,10
2022/23,44697,37,18,7,1,6,,45,4,2,12
2022/23,44697,38,18,5,2,6,,39,4,2,4
2022/23,44697,39,20,3,2,1,,26,2,1,34
2022/23,44697,40,18,4,2,2,,37,2,1,29
2022/23,44697,41,19,4,3,2,,41,24,12,25
2022/23,44697,42,16,2,8,3,,42,62,31,37
2022/23,44697,43,15,2,8,9,,39,62,31,48
2022/23,44697,44,12,8,13,1,,28,46,23,46
2022/23,44697,45,10,22,21,9,,29,34,17,48
2022/23,44697,46,9,22,15,14,,31,42,21,42
2022/23,44697,47,9,33,15,17,,27,48,24,42
2022/23,44697,48,9,38,9,22,,22,50,25,40
2022/23,44698,1,10,25,7,21,,20,58,29,34
2022/23,44698,2,9,31,5,19,,15,64,32,24
2022/23,44698,3,8,26,4,27,,12,66,33,10
2022/23,44698,4,11,19,7,20,,10,58,29,16
2022/23,44698,5,7,16,9,20,,5,52,26,12
2022/23,44698,6,11,19,5,26,,1,40,20,4
2022/23,44698,7,9,22,1,23,,3,26,13,18
2022/23,44698,8,6,30,1,29,,2,18,9,15
2022/23,44698,9,4,44,2,32,,1,14,7,18
2022/23,44698,10,5,30,30,21,,1,12,6,22
2022/23,44698,11,6,16,2,26,,1,8,4,19
2022/23,44698,12,2,16,1,21,,1,8,4,10
2022/23,44698,13,4,17,2,28,,1,8,4,10
2022/23,44698,14,3,16,1,28,,1,12,6,10
2022/23,44698,15,5,21,4,21,,1,14,7,9
2022/23,44698,16,9,26,4,36,,1,12,6,9
2022/23,44698,17,7,34,3,62,,1,2,1,10
2022/23,44698,18,7,37,3,58,,1,6,3,9
2022/23,44698,19,11,31,4,60,,1,6,3,6
2022/23,44698,20,11,26,4,46,,1,2,1,5
2022/23,44698,21,15,32,6,39,,1,0,0,9
2022/23,44698,22,16,28,3,50,,2,2,1,15
2022/23,44698,23,24,33,1,50,,2,2,1,19
2022/23,44698,24,17,38,8,51,,2,8,4,23
2022/23,44698,25,21,28,1,52,,4,20,10,23
2022/23,44698,26,20,25,2,40,,8,22,11,28
2022/23,44698,27,16,29,4,43,,9,38,19,32
2022/23,44698,28,15,34,4,28,,6,46,23,49
2022/23,44698,29,12,38,11,24,,5,64,32,69
2022/23,44698,30,8,37,11,41,,4,78,39,78
2022/23,44698,31,9,53,11,49,,3,88,44,80
2022/23,44698,32,10,60,13,56,,3,88,44,80
2022/23,44698,33,7,50,18,46,,5,88,44,80
2022/23,44698,34,6,41,18,29,,10,88,44,83
2022/23,44698,35,6,53,21,13,,16,88,44,84
2022/23,44698,36,4,74,24,29,,21,88,44,83
2022/23,44698,37,3,78,22,59,,26,88,44,86
2022/23,44698,38,8,79,43,77,,39,88,44,97
2022/23,44698,39,13,78,26,100,,47,88,44,98
2022/23,44698,40,10,82,18,84,,60,88,44,98
2022/23,44698,41,11,81,34,52,,72,88,44,98
2022/23,44698,42,28,58,35,85,,69,88,44,98
2022/23,44698,43,12,61,41,117,,53,88,44,98
2022/23,44698,44,27,60,19,87,,43,88,44,98
2022/23,44698,45,29,63,15,56,,17,88,44,98
2022/23,44698,46,2,64,25,59,,14,88,44,97
2022/23,44698,47,26,68,34,52,,23,88,44,95
2022/23,44698,48,30,79,31,47,,23,88,44,95
2022/23,44699,1,1,82,30,59,,19,84,42,72
2022/23,44699,2,28,82,31,61,,35,76,38,51
2022/23,44699,3,24,77,45,49,,27,64,32,71
2022/23,44699,4,24,72,52,102,,25,48,24,87
2022/23,44699,5,18,83,52,63,,25,60,30,90
2022/23,44699,6,15,88,48,69,,39,84,42,84
2022/23,44699,7,7,88,48,65,,32,80,40,89
2022/23,44699,8,8,87,46,61,,29,54,27,56
2022/23,44699,9,4,88,37,99,,25,72,36,30
2022/23,44699,10,6,87,330,108,,15,82,41,29
2022/23,44699,11,10,89,31,107,,9,58,29,44
2022/23,44699,12,11,88,32,112,,6,28,14,46
2022/23,44699,13,6,88,40,119,,3,18,9,25
2022/23,44699,14,4,88,49,107,,7,14,7,20
2022/23,44699,15,10,88,43,97,,9,24,12,19
2022/23,44699,16,11,85,29,108,,7,28,14,17
2022/23,44699,17,3,81,19,124,,4,22,11,14
2022/23,44699,18,18,76,29,121,,4,12,6,9
2022/23,44699,19,23,78,28,118,,1,6,3,4
2022/23,44699,20,1,80,33,114,,1,4,2,1
2022/23,44699,21,26,79,43,110,,1,10,5,4
2022/23,44699,22,28,66,51,108,,1,2,1,17
2022/23,44699,23,29,73,43,102,,1,0,0,21
2022/23,44699,24,1,78,36,94,,1,0,0,25
2022/23,44699,25,28,76,38,106,,1,0,0,42
2022/23,44699,26,25,75,35,101,,3,2,1,50
2022/23,44699,27,21,77,37,75,,4,12,6,62
2022/23,44699,28,16,77,36,54,,10,28,14,56
2022/23,44699,29,13,82,30,76,,11,30,15,57
2022/23,44699,30,8,86,25,111,,9,32,16,50
2022/23,44699,31,6,87,26,111,,5,80,40,60
2022/23,44699,32,6,86,23,95,,4,88,44,72
2022/23,44699,33,11,79,32,88,,15,88,44,77
2022/23,44699,34,10,69,21,114,,16,88,44,87
2022/23,44699,35,9,65,10,131,,17,88,44,92
2022/23,44699,36,13,58,4,111,,22,88,44,86
2022/23,44699,37,12,49,1,90,,16,88,44,62
2022/23,44699,38,9,39,2,52,,22,88,44,54
2022/23,44699,39,10,21,4,30,,25,80,40,56
2022/23,44699,40,6,16,20,27,,39,84,42,65
2022/23,44699,41,1,18,40,30,,45,84,42,71
2022/23,44699,42,14,36,40,62,,48,84,42,97
2022/23,44699,43,15,58,53,64,,51,80,40,98
2022/23,44699,44,8,72,55,77,,47,68,34,95
2022/23,44699,45,1,84,51,117,,42,42,21,72
2022/23,44699,46,12,88,43,125,,55,8,4,30
2022/23,44699,47,11,86,37,119,,68,8,4,15
2022/23,44699,48,12,81,42,113,,73,10,5,39
2022/23,44700,1,26,80,44,117,,62,22,11,11
2022/23,44700,2,25,85,42,127,,34,42,21,12
2022/23,44700,3,11,81,35,105,,9,0,0,7
2022/23,44700,4,13,59,25,87,,3,2,1,5
2022/23,44700,5,22,46,26,73,,1,14,7,4
2022/23,44700,6,13,49,28,40,,23,0,0,3
2022/23,44700,7,15,58,19,52,,19,0,0,6
2022/23,44700,8,13,54,8,69,,1,4,2,4
2022/23,44700,9,11,35,8,58,,7,2,1,4
2022/23,44700,10,11,21,40,32,,15,0,0,1
2022/23,44700,11,11,12,2,24,,8,2,1,4
2022/23,44700,12,9,9,8,26,,12,2,1,5
2022/23,44700,13,5,6,8,41,,5,0,0,5
2022/23,44700,14,8,10,7,33,,2,0,0,5
2022/23,44700,15,7,21,10,42,,1,2,1,5
2022/23,44700,16,8,25,19,43,,13,2,1,6
2022/23,44700,17,6,27,23,61,,8,4,2,2
2022/23,44700,18,5,37,23,74,,1,2,1,3
2022/23,44700,19,4,49,24,82,,13,6,3,6
2022/23,44700,20,8,48,27,86,,10,2,1,2
2022/23,44700,21,17,52,37,79,,3,4,2,6
2022/23,44700,22,18,56,33,81,,14,18,9,10
2022/23,44700,23,12,63,30,77,,15,46,23,12
2022/23,44700,24,15,65,28,72,,16,58,29,16
2022/23,44700,25,18,61,22,50,,13,36,18,14
2022/23,44700,26,23,59,22,42,,11,28,14,22
2022/23,44700,27,18,56,26,53,,7,16,8,24
2022/23,44700,28,15,61,29,62,,3,2,1,12
2022/23,44700,29,12,63,24,57,,2,2,1,10
2022/23,44700,30,12,68,28,57,,1,12,6,6
2022/23,44700,31,17,70,29,61,,1,0,0,6
2022/23,44700,32,28,65,26,65,,1,0,0,2
2022/23,44700,33,29,68,28,61,,2,0,0,3
2022/23,44700,34,24,72,25,61,,3,0,0,2
2022/23,44700,35,20,68,21,69,,4,0,0,2
2022/23,44700,36,16,57,18,64,,6,0,0,2
2022/23,44700,37,6,60,12,35,,7,0,0,2
2022/23,44700,38,5,56,8,47,,5,0,0,9
2022/23,44700,39,3,41,8,37,,6,0,0,17
2022/23,44700,40,2,37,8,28,,9,4,2,22
2022/23,44700,41,7,38,7,29,,11,4,2,27
2022/23,44700,42,3,31,6,28,,11,18,9,23
2022/23,44700,43,6,25,7,25,,10,30,15,27
2022/23,44700,44,3,39,5,24,,12,30,15,38
2022/23,44700,45,4,27,4,30,,8,36,18,53
2022/23,44700,46,11,22,1,30,,11,34,17,68
2022/23,44700,47,18,20,2,28,,12,34,17,68
2022/23,44700,48,11,17,4,23,,10,30,15,54
2022/23,44701,1,12,18,8,21,,9,30,15,50
2022/23,44701,2,9,28,11,23,,5,28,14,56
2022/23,44701,3,9,36,12,23,,8,28,14,57
2022/23,44701,4,8,40,13,28,,5,30,15,73
2022/23,44701,5,10,34,15,32,,2,24,12,53
2022/23,44701,6,12,27,14,25,,1,10,5,23
2022/23,44701,7,11,28,13,24,,2,4,2,14
2022/23,44701,8,11,37,18,28,,1,16,8,7
2022/23,44701,9,5,35,17,21,,1,22,11,5
2022/23,44701,10,6,30,190,22,,5,24,12,4
2022/23,44701,11,5,34,20,22,,11,24,12,1
2022/23,44701,12,4,33,23,23,,10,20,10,6
2022/23,44701,13,5,29,27,27,,7,28,14,5
2022/23,44701,14,2,32,19,33,,6,30,15,5
2022/23,44701,15,10,39,23,32,,1,12,6,6
2022/23,44701,16,14,44,24,42,,1,14,7,6
2022/23,44701,17,16,42,25,45,,1,8,4,4
2022/23,44701,18,21,46,30,44,,2,24,12,14
2022/23,44701,19,19,47,26,45,,1,28,14,19
2022/23,44701,20,20,51,31,63,,18,22,11,20
2022/23,44701,21,19,61,32,69,,20,22,11,18
2022/23,44701,22,20,55,32,77,,11,16,8,16
2022/23,44701,23,13,55,40,84,,10,20,10,5
2022/23,44701,24,14,59,39,75,,6,38,19,8
2022/23,44701,25,12,60,40,79,,8,30,15,8
2022/23,44701,26,7,62,36,78,,10,46,23,14
2022/23,44701,27,9,55,33,75,,5,34,17,28
2022/23,44701,28,7,51,30,66,,9,34,17,27
2022/23,44701,29,4,45,25,46,,7,26,13,5
2022/23,44701,30,5,45,37,51,,11,34,17,3
2022/23,44701,31,2,34,26,69,,17,38,19,7
2022/23,44701,32,1,50,25,69,,19,30,15,18
2022/23,44701,33,2,63,22,74,,19,34,17,20
2022/23,44701,34,4,38,26,76,,15,30,15,43
2022/23,44701,35,2,32,8,49,,14,34,17,39
2022/23,44701,36,0,29,6,29,,27,28,14,63
2022/23,44701,37,0,25,9,25,,41,36,18,53
2022/23,44701,38,0,25,8,26,,62,42,21,40
2022/23,44701,39,0,33,3,28,,71,64,32,19
2022/23,44701,40,1,38,2,30,,76,76,38,15
2022/23,44701,41,1,35,2,32,,78,70,35,20
2022/23,44701,42,1,33,3,32,,79,68,34,68
2022/23,44701,43,1,35,3,29,,79,86,43,50
2022/23,44701,44,1,37,2,37,,79,88,44,45
2022/23,44701,45,2,43,4,28,,79,88,44,59
2022/23,44701,46,2,49,7,34,,79,88,44,90
2022/23,44701,47,2,47,13,57,,78,88,44,97
2022/23,44701,48,2,58,12,47,,76,88,44,93
2022/23,44702,1,2,65,10,40,,67,88,44,95
2022/23,44702,2,5,66,15,37,,73,88,44,97
2022/23,44702,3,9,59,12,62,,69,88,44,94
2022/23,44702,4,6,63,9,61,,69,88,44,91
2022/23,44702,5,8,67,8,53,,73,88,44,89
2022/23,44702,6,10,62,8,47,,61,86,43,69
2022/23,44702,7,7,54,10,56,,48,88,44,54
2022/23,44702,8,5,49,10,51,,42,88,44,66
2022/23,44702,9,5,47,4,45,,36,80,40,73
2022/23,44702,10,4,38,40,43,,34,80,40,76
2022/23,44702,11,4,37,4,29,,30,76,38,60
2022/23,44702,12,2,35,4,23,,27,70,35,44
2022/23,44702,13,4,25,5,16,,26,68,34,43
2022/23,44702,14,10,16,3,8,,20,62,31,39
2022/23,44702,15,10,12,7,7,,16,60,30,37
2022/23,44702,16,17,11,13,16,,11,42,21,47
2022/23,44702,17,22,11,19,40,,12,54,27,37
2022/23,44702,18,18,21,18,62,,11,74,37,35
2022/23,44702,19,19,28,17,53,,6,74,37,32
2022/23,44702,20,20,40,10,70,,5,56,28,15
2022/23,44702,21,26,49,12,71,,5,50,25,19
2022/23,44702,22,23,42,12,36,,2,56,28,23
2022/23,44702,23,21,31,10,28,,1,50,25,26
2022/23,44702,24,19,18,19,33,,2,30,15,27
2022/23,44702,25,14,15,21,46,,1,30,15,26
2022/23,44702,26,12,19,29,66,,4,40,20,26
2022/23,44702,27,5,22,26,64,,9,46,23,18
2022/23,44702,28,5,31,21,61,,9,34,17,13
2022/23,44702,29,10,29,24,59,,15,20,10,13
2022/23,44702,30,13,26,24,57,,20,12,6,8
2022/23,44702,31,11,29,27,53,,22,6,3,3
2022/23,44702,32,8,35,24,41,,20,4,2,9
2022/23,44702,33,9,42,20,31,,16,2,1,7
2022/23,44702,34,12,44,22,25,,16,0,0,5
2022/23,44702,35,5,38,21,15,,12,0,0,4
2022/23,44702,36,3,36,19,16,,7,0,0,4
2022/23,44702,37,2,43,16,32,,6,10,5,4
2022/23,44702,38,5,35,11,35,,6,12,6,4
2022/23,44702,39,1,31,7,56,,7,10,5,7
2022/23,44702,40,3,32,7,60,,6,10,5,6
2022/23,44702,41,2,34,8,39,,5,12,6,3
2022/23,44702,42,2,33,8,40,,5,8,4,4
2022/23,44702,43,1,39,6,39,,5,6,3,5
2022/23,44702,44,1,55,7,51,,5,4,2,6
2022/23,44702,45,3,57,7,54,,3,4,2,5
2022/23,44702,46,5,48,8,38,,2,4,2,5
2022/23,44702,47,4,43,10,35,,1,6,3,5
2022/23,44702,48,5,36,13,25,,3,8,4,5
2022/23,44703,1,6,37,17,27,,4,10,5,2
2022/23,44703,2,7,41,12,34,,3,16,8,7
2022/23,44703,3,7,52,10,46,,2,12,6,18
2022/23,44703,4,11,53,9,38,,1,10,5,11
2022/23,44703,5,17,40,9,30,,1,8,4,16
2022/23,44703,6,18,41,9,31,,1,8,4,14
2022/23,44703,7,21,46,7,34,,1,8,4,12
2022/23,44703,8,20,43,6,30,,1,6,3,15
2022/23,44703,9,17,45,5,30,,1,6,3,17
2022/23,44703,10,6,39,50,23,,1,6,3,16
2022/23,44703,11,5,48,8,20,,1,6,3,22
2022/23,44703,12,5,36,7,34,,1,4,2,27
2022/23,44703,13,8,29,7,41,,1,2,1,29
2022/23,44703,14,15,22,6,43,,1,2,1,28
2022/23,44703,15,10,29,12,44,,1,4,2,29
2022/23,44703,16,8,28,20,51,,1,6,3,23
2022/23,44703,17,9,30,16,62,,1,6,3,16
2022/23,44703,18,9,40,20,82,,1,4,2,17
2022/23,44703,19,8,51,26,78,,1,10,5,18
2022/23,44703,20,9,45,22,80,,1,14,7,20
2022/23,44703,21,13,53,28,54,,2,10,5,24
2022/23,44703,22,12,62,32,45,,3,4,2,20
2022/23,44703,23,9,74,32,39,,3,8,4,19
2022/23,44703,24,6,82,29,53,,1,2,1,13
2022/23,44703,25,8,76,24,45,,5,12,6,15
2022/23,44703,26,6,71,21,38,,4,24,12,17
2022/23,44703,27,5,65,21,48,,4,30,15,24
2022/23,44703,28,2,59,15,34,,4,26,13,33
2022/23,44703,29,1,56,17,39,,1,38,19,55
2022/23,44703,30,1,48,26,40,,2,46,23,49
2022/23,44703,31,1,44,32,39,,5,56,28,49
2022/23,44703,32,2,47,24,41,,6,70,35,53
2022/23,44703,33,2,70,23,53,,7,76,38,60
2022/23,44703,34,2,71,20,54,,8,78,39,72
2022/23,44703,35,1,76,22,77,,9,72,36,69
2022/23,44703,36,1,65,30,65,,7,76,38,77
2022/23,44703,37,1,64,37,51,,5,84,42,75
2022/23,44703,38,1,69,36,58,,4,80,40,76
2022/23,44703,39,1,61,20,51,,4,80,40,53
2022/23,44703,40,0,58,16,14,,3,78,39,39
2022/23,44703,41,0,49,11,14,,2,72,36,29
2022/23,44703,42,0,44,9,12,,1,74,37,25
2022/23,44703,43,4,33,8,10,,3,72,36,23
2022/23,44703,44,1,28,8,12,,6,66,33,18
2022/23,44703,45,1,22,9,12,,8,54,27,19
2022/23,44703,46,1,23,10,14,,10,48,24,18
2022/23,44703,47,2,22,9,10,,10,44,22,21
2022/23,44703,48,2,21,8,12,,7,42,21,19
2022/23,44704,1,2,22,9,16,,4,44,22,11
2022/23,44704,2,3,24,8,17,,2,36,18,6
2022/23,44704,3,1,16,4,17,,3,26,13,4
2022/23,44704,4,1,18,1,14,,6,22,11,11
2022/23,44704,5,1,18,6,17,,1,14,7,6
2022/23,44704,6,2,19,6,17,,1,16,8,5
2022/23,44704,7,2,14,5,21,,1,12,6,5
2022/23,44704,8,2,11,7,24,,1,4,2,5
2022/23,44704,9,1,7,3,23,,1,4,2,4
2022/23,44704,10,2,5,30,22,,2,2,1,3
2022/23,44704,11,2,4,1,18,,2,2,1,3
2022/23,44704,12,1,3,0,17,,1,2,1,2
2022/23,44704,13,2,3,0,19,,1,4,2,3
2022/23,44704,14,2,3,1,16,,2,6,3,1
2022/23,44704,15,2,4,3,22,,1,4,2,1
2022/23,44704,16,2,7,3,23,,1,2,1,1
2022/23,44704,17,2,9,4,22,,1,4,2,1
2022/23,44704,18,2,11,6,26,,1,6,3,1
2022/23,44704,19,2,14,7,33,,1,4,2,1
2022/23,44704,20,2,17,7,34,,1,2,1,1
2022/23,44704,21,2,18,10,31,,1,4,2,1
2022/23,44704,22,2,20,17,32,,1,6,3,1
2022/23,44704,23,2,18,15,32,,1,2,1,1
2022/23,44704,24,2,24,10,24,,1,2,1,1
2022/23,44704,25,2,27,11,26,,1,6,3,1
2022/23,44704,26,1,20,9,26,,1,2,1,1
2022/23,44704,27,1,23,14,38,,1,2,1,1
2022/23,44704,28,2,28,6,41,,1,0,0,1
2022/23,44704,29,3,29,7,35,,1,0,0,1
2022/23,44704,30,2,30,9,34,,1,0,0,1
2022/23,44704,31,2,21,10,42,,3,0,0,5
2022/23,44704,32,2,28,9,38,,1,2,1,3
2022/23,44704,33,2,29,12,23,,3,0,0,2
2022/23,44704,34,1,22,17,19,,8,0,0,4
2022/23,44704,35,1,25,18,21,,14,0,0,6
2022/23,44704,36,1,25,16,27,,17,0,0,11
2022/23,44704,37,1,33,15,27,,2,0,0,11
2022/23,44704,38,1,20,15,21,,6,2,1,7
2022/23,44704,39,1,16,15,12,,7,4,2,26
2022/23,44704,40,0,16,11,9,,15,2,1,26
2022/23,44704,41,0,14,9,11,,15,4,2,10
2022/23,44704,42,0,13,12,9,,19,8,4,10
2022/23,44704,43,0,13,17,12,,29,6,3,13
2022/23,44704,44,0,15,17,11,,15,8,4,41
2022/23,44704,45,0,17,19,10,,19,6,3,36
2022/23,44704,46,0,16,20,9,,32,2,1,26
2022/23,44704,47,0,14,23,8,,33,2,1,26
2022/23,44704,48,0,12,18,9,,32,10,5,22
2022/23,44705,1,1,14,13,8,,34,22,11,15
2022/23,44705,2,1,16,10,5,,37,16,8,18
2022/23,44705,3,0,13,13,3,,44,16,8,28
2022/23,44705,4,1,12,14,2,,39,20,10,37
2022/23,44705,5,1,11,11,1,,32,26,13,52
2022/23,44705,6,1,10,6,3,,29,36,18,68
2022/23,44705,7,1,11,5,4,,35,30,15,67
2022/23,44705,8,1,11,2,4,,41,50,25,38
2022/23,44705,9,1,10,3,5,,46,70,35,32
2022/23,44705,10,1,8,50,5,,68,74,37,41
2022/23,44705,11,1,6,6,4,,61,80,40,51
2022/23,44705,12,2,8,10,4,,65,64,32,63
2022/23,44705,13,2,7,12,4,,58,56,28,59
2022/23,44705,14,3,11,16,4,,35,58,29,51
2022/23,44705,15,1,11,12,5,,25,54,27,36
2022/23,44705,16,1,9,8,11,,23,64,32,31
2022/23,44705,17,1,12,7,19,,19,64,32,20
2022/23,44705,18,2,13,8,18,,15,60,30,15
2022/23,44705,19,1,11,9,18,,13,50,25,10
2022/23,44705,20,1,11,8,24,,12,44,22,22
2022/23,44705,21,1,12,9,18,,13,36,18,27
2022/23,44705,22,1,23,12,19,,23,26,13,18
2022/23,44705,23,2,29,28,14,,11,14,7,7
2022/23,44705,24,3,27,39,24,,11,8,4,6
2022/23,44705,25,3,18,32,27,,12,2,1,4
2022/23,44705,26,4,34,30,35,,12,2,1,2
2022/23,44705,27,4,32,33,41,,24,2,1,2
2022/23,44705,28,4,29,34,48,,20,2,1,2
2022/23,44705,29,3,36,40,58,,19,4,2,2
2022/23,44705,30,2,40,39,58,,11,12,6,3
2022/23,44705,31,1,44,44,43,,9,34,17,4
2022/23,44705,32,1,58,44,64,,10,16,8,6
2022/23,44705,33,1,70,36,81,,1,12,6,7
2022/23,44705,34,1,66,21,74,,12,12,6,9
2022/23,44705,35,1,60,27,77,,17,68,34,11
2022/23,44705,36,0,55,18,66,,20,8,4,14
2022/23,44705,37,0,49,6,46,,22,22,11,16
2022/23,44705,38,0,37,10,41,,11,42,21,19
2022/23,44705,39,0,25,10,27,,12,2,1,22
2022/23,44705,40,0,15,6,18,,12,6,3,4
2022/23,44705,41,0,18,4,17,,1,12,6,23
2022/23,44705,42,0,14,2,10,,10,18,9,35
2022/23,44705,43,0,10,2,4,,18,26,13,28
2022/23,44705,44,1,5,1,6,,24,30,15,37
2022/23,44705,45,1,13,1,5,,22,22,11,46
2022/23,44705,46,3,9,1,13,,22,18,9,42
2022/23,44705,47,3,6,1,22,,22,20,10,58
2022/23,44705,48,2,10,2,22,,24,18,9,57
2022/23,44706,1,4,16,7,23,,14,20,10,48
2022/23,44706,2,4,15,8,22,,15,24,12,53
