SettlementDate,SettlementPeriod,PGCErrorPrice(£/MWh)
16/09/2023,8,-58.60184444
16/09/2023,9,-47.05184444
16/09/2023,10,-77.80051111
16/09/2023,11,43.29306667
16/09/2023,12,21.9252
16/09/2023,13,-56.44584444
16/09/2023,14,-81.37673333
16/09/2023,15,-61.71606667
16/09/2023,16,-66.3874
16/09/2023,17,-51.2954
16/09/2023,18,-1.758733333
16/09/2023,19,54.8746
16/09/2023,20,25.20393333
16/09/2023,21,21.07746667
16/09/2023,22,42.20846667
16/09/2023,23,40.68753333
16/09/2023,24,31.9484
16/09/2023,25,30.29033333
16/09/2023,26,44.5896
16/09/2023,27,22.98486667
16/09/2023,28,21.23953333
16/09/2023,29,13.22346667
16/09/2023,30,-86.57851111
16/09/2023,31,1.406822222
16/09/2023,32,5.332066667
16/09/2023,33,10.95453333
16/09/2023,34,23.47106667
16/09/2023,35,17.8112
16/09/2023,36,18.6714
16/09/2023,37,-63.59828889
16/09/2023,38,-39.1294
16/09/2023,39,-54.01606667
16/09/2023,40,-42.03828889
16/09/2023,41,24.805
16/09/2023,42,28.33306667
16/09/2023,43,40.33846667
16/09/2023,44,31.97333333
16/09/2023,45,-25.62873333
16/09/2023,46,-23.74651111
16/09/2023,47,-89.23073333
16/09/2023,48,-86.57851111
17/09/2023,1,-72.58162222
17/09/2023,2,-54.87162222
17/09/2023,3,-44.07451111
17/09/2023,4,-41.45651111
17/09/2023,5,-31.61762222
17/09/2023,6,5.257266667
17/09/2023,7,-8.671622222
17/09/2023,8,-3.059177778
17/09/2023,9,-0.800511111
17/09/2023,10,11.14153333
17/09/2023,11,2.777422222
17/09/2023,12,-21.55628889
17/09/2023,13,-64.48806667
17/09/2023,14,-72.88962222
17/09/2023,15,-81.20562222
17/09/2023,16,-58.12273333
17/09/2023,17,57.74193333
17/09/2023,18,60.80873333
17/09/2023,19,37.57086667
17/09/2023,20,21.17470667
17/09/2023,21,33.33968
17/09/2023,22,46.1604
17/09/2023,23,45.1132
17/09/2023,24,42.96893333
17/09/2023,25,20.26713333
17/09/2023,26,18.64646667
17/09/2023,27,9.7702
17/09/2023,28,11.21633333
17/09/2023,29,19.943
17/09/2023,30,-1.057177778
17/09/2023,31,8.411333333
17/09/2023,32,42.70713333
17/09/2023,33,45.46226667
17/09/2023,34,19.81833333
17/09/2023,35,9.184266667
17/09/2023,36,10.8174
17/09/2023,37,29.66575333
17/09/2023,38,38.1942
17/09/2023,39,37.1844
17/09/2023,40,-64.2314
17/09/2023,41,17.82366667
17/09/2023,42,18.50933333
17/09/2023,43,-27.01473333
17/09/2023,44,-40.10473333
17/09/2023,45,-37.26428889
17/09/2023,46,-64.40251111
17/09/2023,47,-77.97162222
17/09/2023,48,36.14966667
18/09/2023,1,42.8692
18/09/2023,2,44.44
18/09/2023,3,-5.2494
18/09/2023,4,21.7008
18/09/2023,5,-87.51962222
18/09/2023,6,-37.00762222
18/09/2023,7,23.0846
18/09/2023,8,-30.91606667
18/09/2023,9,-14.45517778
18/09/2023,10,-25.5774
18/09/2023,11,-147.3229556
18/09/2023,12,2.416377778
18/09/2023,13,5.2822
18/09/2023,14,-67.7734
18/09/2023,15,-107.7107333
18/09/2023,16,-92.78984444
18/09/2023,17,-76.19206667
18/09/2023,18,-22.42895556
18/09/2023,19,48.9654
18/09/2023,20,-24.4994
18/09/2023,21,40.61273333
18/09/2023,22,52.87993333
18/09/2023,23,55.3234
18/09/2023,24,72.05366667
18/09/2023,25,-46.8294
18/09/2023,26,-45.7514
18/09/2023,27,-124.2229556
18/09/2023,28,-67.9274
18/09/2023,29,-85.20962222
18/09/2023,30,-149.8554
18/09/2023,31,-130.7594
18/09/2023,32,-95.59606667
18/09/2023,33,15.72926667
18/09/2023,34,34.9404
18/09/2023,35,28.44526667
18/09/2023,36,46.0108
18/09/2023,37,44.60206667
18/09/2023,38,48.42933333
18/09/2023,39,51.34653333
18/09/2023,40,72.85153333
18/09/2023,41,-46.31606667
18/09/2023,42,-79.52873333
18/09/2023,43,25.5904
18/09/2023,44,40.326
18/09/2023,45,-27.52806667
18/09/2023,46,-19.1094
18/09/2023,47,-46.0594
18/09/2023,48,-51.80873333
19/09/2023,1,113.9666
19/09/2023,2,-15.65295556
19/09/2023,3,-24.12295556
19/09/2023,4,-26.46717778
19/09/2023,5,-33.8934
19/09/2023,6,-64.95006667
19/09/2023,7,-101.4138444
19/09/2023,8,50.1622
19/09/2023,9,27.88426667
19/09/2023,10,14.76933333
19/09/2023,11,28.2458
19/09/2023,12,27.236
19/09/2023,13,-138.6647333
19/09/2023,14,34.59133333
19/09/2023,15,-49.68695556
19/09/2023,16,35.32686667
19/09/2023,17,29.75426667
19/09/2023,18,27.5726
19/09/2023,19,31.537
19/09/2023,20,27.1986
19/09/2023,21,21.93766667
19/09/2023,22,27.33573333
19/09/2023,23,31.26273333
19/09/2023,24,38.0446
19/09/2023,25,38.61806667
19/09/2023,26,36.98493333
19/09/2023,27,-111.6805111
19/09/2023,28,-100.2674
19/09/2023,29,-114.8974
19/09/2023,30,-125.0614
19/09/2023,31,-125.8485111
19/09/2023,32,-123.8978444
19/09/2023,33,-142.4805111
19/09/2023,34,-139.4689556
19/09/2023,35,40.139
19/09/2023,36,44.5148
19/09/2023,37,54.4632
19/09/2023,38,62.51666667
19/09/2023,39,96.1642
19/09/2023,40,-28.64028889
19/09/2023,41,-59.93651111
19/09/2023,42,-132.6245111
19/09/2023,43,-95.51051111
19/09/2023,44,-105.8456222
19/09/2023,45,-147.7849556
19/09/2023,46,-165.2040667
19/09/2023,47,130.3228667
19/09/2023,48,-4.616288889
20/09/2023,1,-3.469844444
20/09/2023,2,10.86726667
20/09/2023,3,6.323166667
20/09/2023,4,-20.25584444
20/09/2023,5,-110.3116222
20/09/2023,6,-59.7654
20/09/2023,7,-57.31851111
20/09/2023,8,-96.60562222
20/09/2023,9,-196.9280667
20/09/2023,10,-255.1058444
20/09/2023,11,49.62613333
20/09/2023,12,31.89853333
20/09/2023,13,45.01346667
20/09/2023,14,49.40173333
20/09/2023,15,-171.6720667
20/09/2023,16,29.9662
20/09/2023,17,29.5922
20/09/2023,18,33.22
20/09/2023,19,34.31706667
20/09/2023,20,29.16833333
20/09/2023,21,26.4132
20/09/2023,22,28.0962
20/09/2023,23,40.8122
20/09/2023,24,75.28253333
20/09/2023,25,72.4152
20/09/2023,26,8.411333333
20/09/2023,27,42.0838
20/09/2023,28,-43.42428889
20/09/2023,29,41.64746667
20/09/2023,30,43.70446667
20/09/2023,31,-150.4714
20/09/2023,32,1.577933333
20/09/2023,33,12.4256
20/09/2023,34,8.710533333
20/09/2023,35,-163.1165111
20/09/2023,36,1.543711111
20/09/2023,37,14.88153333
20/09/2023,38,38.81753333
20/09/2023,39,29.56726667
20/09/2023,40,26.01426667
20/09/2023,41,38.39366667
20/09/2023,42,47.8808
20/09/2023,43,72.6396
20/09/2023,44,86.5524
20/09/2023,45,103.9184667
20/09/2023,46,18.447
20/09/2023,47,-14.9514
20/09/2023,48,-15.78984444
21/09/2023,1,1.3726
21/09/2023,2,6.4042
21/09/2023,3,-19.31473333
21/09/2023,4,-23.98606667
21/09/2023,5,-49.82384444
21/09/2023,6,-55.16251111
21/09/2023,7,-95.01428889
21/09/2023,8,-97.78628889
21/09/2023,9,-38.41073333
21/09/2023,10,-43.88628889
21/09/2023,11,24.5058
21/09/2023,12,-21.71028889
21/09/2023,13,-189.4334
21/09/2023,14,-8.825622222
21/09/2023,15,-121.5707333
21/09/2023,16,-68.61184444
21/09/2023,17,-90.94184444
21/09/2023,18,-82.60873333
21/09/2023,19,-72.05117778
21/09/2023,20,-89.11095556
21/09/2023,21,-120.9547333
21/09/2023,22,34.54146667
21/09/2023,23,25.1416
21/09/2023,24,-16.93628889
21/09/2023,25,-6.857844444
21/09/2023,26,17.74388
21/09/2023,27,-7.080288889
21/09/2023,28,0.397266667
21/09/2023,29,5.855666667
21/09/2023,30,-8.449177778
21/09/2023,31,-38.53051111
21/09/2023,32,-26.48428889
21/09/2023,33,-18.09984444
21/09/2023,34,-23.5754
21/09/2023,35,9.533333333
21/09/2023,36,-90.65095556
21/09/2023,37,-139.9651778
21/09/2023,38,27.32326667
21/09/2023,39,-116.2149556
21/09/2023,40,-87.16028889
21/09/2023,41,-41.79873333
21/09/2023,42,-72.17095556
21/09/2023,43,-55.93251111
21/09/2023,44,-69.39895556
21/09/2023,45,48.39193333
21/09/2023,46,57.74193333
21/09/2023,47,94.11966667
21/09/2023,48,-86.73251111
22/09/2023,1,-78.48495556
22/09/2023,2,13.97146667
22/09/2023,3,-74.27562222
22/09/2023,4,-72.06828889
22/09/2023,5,5.564822222
22/09/2023,6,18.0356
22/09/2023,7,28.56993333
22/09/2023,8,-76.58562222
22/09/2023,9,5.2074
22/09/2023,10,-128.5178444
22/09/2023,11,-135.8756222
22/09/2023,12,-6.447177778
22/09/2023,13,27.9466
22/09/2023,14,12.33833333
22/09/2023,15,14.7818
22/09/2023,16,23.78273333
22/09/2023,17,41.23606667
22/09/2023,18,30.88873333
22/09/2023,19,-72.5474
22/09/2023,20,-58.87562222
22/09/2023,21,-70.28873333
22/09/2023,22,-68.83428889
22/09/2023,23,-74.13873333
22/09/2023,24,-65.05273333
22/09/2023,25,43.36786667
22/09/2023,26,41.7472
22/09/2023,27,-53.94762222
22/09/2023,28,-178.0031778
22/09/2023,29,-202.1298444
22/09/2023,30,28.545
22/09/2023,31,11.98926667
22/09/2023,32,8.398866667
22/09/2023,33,23.73286667
22/09/2023,34,38.65546667
22/09/2023,35,-123.1107333
22/09/2023,36,-127.3200667
22/09/2023,37,-121.7760667
22/09/2023,38,-84.4824
22/09/2023,39,-116.1807333
22/09/2023,40,-83.77228889
22/09/2023,41,35.77566667
22/09/2023,42,44.0286
22/09/2023,43,29.2556
22/09/2023,44,51.45873333
22/09/2023,45,31.47466667
22/09/2023,46,-52.66428889
22/09/2023,47,-50.20028889
22/09/2023,48,-57.67784444
23/09/2023,1,-60.56962222
23/09/2023,2,6.379266667
23/09/2023,3,50.9476
23/09/2023,4,-55.05984444
23/09/2023,5,-39.2834
23/09/2023,6,-33.32873333
23/09/2023,7,-47.66784444
23/09/2023,8,-80.14473333
23/09/2023,9,52.10949333
23/09/2023,10,-20.83762222
23/09/2023,11,51.94493333
23/09/2023,12,42.25833333
23/09/2023,13,-78.75873333
23/09/2023,14,37.7454
23/09/2023,15,62.77846667
23/09/2023,16,52.34636
23/09/2023,17,36.31173333
23/09/2023,18,52.83006667
23/09/2023,19,56.5576
23/09/2023,20,-48.84851111
23/09/2023,21,-60.39851111
23/09/2023,22,62.21746667
23/09/2023,23,46.11053333
23/09/2023,24,66.90368667
23/09/2023,25,58.90133333
23/09/2023,26,-51.07295556
23/09/2023,27,-48.84851111
23/09/2023,28,-44.07451111
23/09/2023,29,-46.93206667
23/09/2023,30,-31.8914
23/09/2023,31,-87.22873333
23/09/2023,32,-95.25384444
23/09/2023,33,-11.44362222
23/09/2023,34,-2.3234
23/09/2023,35,-105.6745111
23/09/2023,36,17.27513333
23/09/2023,37,34.74093333
23/09/2023,38,-47.2914
23/09/2023,39,-68.59473333
23/09/2023,40,-42.94517778
23/09/2023,41,-37.94873333
23/09/2023,42,-41.19984444
23/09/2023,43,-138.5278444
23/09/2023,44,-30.30006667
23/09/2023,45,7.177133333
23/09/2023,46,-53.05784444
23/09/2023,47,-20.92317778
23/09/2023,48,-11.64895556
24/09/2023,1,-40.49828889
24/09/2023,2,-74.2414
24/09/2023,3,-49.94362222
24/09/2023,4,-55.35073333
24/09/2023,5,-74.90873333
24/09/2023,6,8.336533333
24/09/2023,7,7.775533333
24/09/2023,8,1.766155556
24/09/2023,9,6.2546
24/09/2023,10,3.511488889
24/09/2023,11,5.0686
24/09/2023,12,-14.66051111
24/09/2023,13,-53.43428889
24/09/2023,14,-80.36717778
24/09/2023,15,-1.5534
24/09/2023,16,17.9608
24/09/2023,17,-14.36962222
24/09/2023,18,-4.085844444
24/09/2023,19,6.591488889
24/09/2023,20,8.037333333
24/09/2023,21,12.5752
24/09/2023,22,13.0988
24/09/2023,23,18.17273333
24/09/2023,24,17.82366667
24/09/2023,25,-8.722955556
24/09/2023,26,-13.22317778
24/09/2023,27,-7.354066667
24/09/2023,28,-17.92873333
24/09/2023,29,-36.34028889
24/09/2023,30,-119.4660667
24/09/2023,31,-133.1549556
24/09/2023,32,49.87546667
24/09/2023,33,18.1104
24/09/2023,34,-154.0818444
24/09/2023,35,26.73733333
24/09/2023,36,29.35533333
24/09/2023,37,39.40346667
24/09/2023,38,-85.38073333
24/09/2023,39,-10.58806667
24/09/2023,40,47.40706667
24/09/2023,41,38.10693333
24/09/2023,42,40.93686667
24/09/2023,43,51.79533333
24/09/2023,44,57.8292
24/09/2023,45,50.78553333
24/09/2023,46,63.07766667
24/09/2023,47,-24.48228889
24/09/2023,48,-20.44406667
25/09/2023,1,-17.00473333
25/09/2023,2,-18.56184444
25/09/2023,3,1.937266667
25/09/2023,4,-21.71028889
25/09/2023,5,-21.1114
25/09/2023,6,-21.14562222
25/09/2023,7,-76.00384444
25/09/2023,8,-102.5089556
25/09/2023,9,-147.7165111
25/09/2023,10,-282.2269556
25/09/2023,11,-190.5627333
25/09/2023,12,-5.078288889
25/09/2023,13,11.42826667
25/09/2023,14,8.1994
25/09/2023,15,35.51386667
25/09/2023,16,64.9726
25/09/2023,17,-89.00828889
25/09/2023,18,-139.9275333
25/09/2023,19,-195.9185111
25/09/2023,20,-165.6660667
25/09/2023,21,-104.0489556
25/09/2023,22,-162.0556222
25/09/2023,23,-53.70806667
25/09/2023,24,-46.38451111
25/09/2023,25,-70.76784444
25/09/2023,26,-163.2020667
25/09/2023,27,-164.9474
25/09/2023,28,-5.146733333
25/09/2023,29,-32.54162222
25/09/2023,30,-89.35051111
25/09/2023,31,-23.78073333
25/09/2023,32,26.3384
25/09/2023,33,8.349
25/09/2023,34,-6.7894
25/09/2023,35,27.39806667
25/09/2023,36,29.48
25/09/2023,37,-10.00628889
25/09/2023,38,41.0366
25/09/2023,39,13.97146667
25/09/2023,40,-60.9974
25/09/2023,41,-5.882511111
25/09/2023,42,-110.2774
25/09/2023,43,19.95546667
25/09/2023,44,24.53073333
25/09/2023,45,25.0294
25/09/2023,46,24.60553333
25/09/2023,47,38.8674
25/09/2023,48,45.76146667
26/09/2023,1,-73.18051111
26/09/2023,2,-70.8534
26/09/2023,3,-84.45673333
26/09/2023,4,42.69466667
26/09/2023,5,41.65993333
26/09/2023,6,-50.45695556
26/09/2023,7,-170.6111778
26/09/2023,8,-91.16428889
26/09/2023,9,7.2644
26/09/2023,10,-10.67362222
26/09/2023,11,-164.1945111
26/09/2023,12,-151.8402889
26/09/2023,13,5.519066667
26/09/2023,14,9.184266667
26/09/2023,15,18.24753333
26/09/2023,16,26.301
26/09/2023,17,22.43633333
26/09/2023,18,43.9164
26/09/2023,19,-50.85051111
26/09/2023,20,-52.73273333
26/09/2023,21,-53.53695556
26/09/2023,22,-50.54251111
26/09/2023,23,-19.93073333
26/09/2023,24,-54.85451111
26/09/2023,25,-234.5725111
26/09/2023,26,-243.9665111
26/09/2023,27,17.52446667
26/09/2023,28,10.7052
26/09/2023,29,11.01686667
26/09/2023,30,44.45246667
26/09/2023,31,5.924155556
26/09/2023,32,-11.99117778
26/09/2023,33,22.187
26/09/2023,34,21.73072
26/09/2023,35,22.6732
26/09/2023,36,25.0668
26/09/2023,37,33.69373333
26/09/2023,38,36.64833333
26/09/2023,39,38.7552
26/09/2023,40,47.75613333
26/09/2023,41,43.08113333
26/09/2023,42,44.2156
26/09/2023,43,25.49066667
26/09/2023,44,42.73206667
26/09/2023,45,38.05706667
26/09/2023,46,36.82286667
26/09/2023,47,81.2042
26/09/2023,48,81.51586667
27/09/2023,1,91.4892
27/09/2023,2,81.51586667
27/09/2023,3,189.3026667
27/09/2023,4,-11.78584444
27/09/2023,5,3.887933333
27/09/2023,6,8.2742
27/09/2023,7,5.325266667
27/09/2023,8,-112.4505111
27/09/2023,9,-143.2334
27/09/2023,10,-158.4451778
27/09/2023,11,-150.3174
27/09/2023,12,-157.1447333
27/09/2023,13,-131.7689556
27/09/2023,14,40.6626
27/09/2023,15,25.4408
27/09/2023,16,31.6118
27/09/2023,17,35.13986667
27/09/2023,18,42.76946667
27/09/2023,19,39.92706667
27/09/2023,20,57.31806667
27/09/2023,21,49.3768
27/09/2023,22,50.73566667
27/09/2023,23,67.46593333
27/09/2023,24,53.95206667
27/09/2023,25,25.56546667
27/09/2023,26,36.7356
27/09/2023,27,33.91813333
27/09/2023,28,-51.43228889
27/09/2023,29,-45.15251111
27/09/2023,30,-64.65917778
27/09/2023,31,35.96266667
27/09/2023,32,30.228
27/09/2023,33,7.052466667
27/09/2023,34,12.3134
27/09/2023,35,-60.55251111
27/09/2023,36,-28.46917778
27/09/2023,37,6.454066667
27/09/2023,38,-67.89317778
27/09/2023,39,-38.0514
27/09/2023,40,73.78653333
27/09/2023,41,-41.64473333
27/09/2023,42,-13.49695556
27/09/2023,43,22.1496
27/09/2023,44,45.17553333
27/09/2023,45,16.5022
27/09/2023,46,-9.356066667
27/09/2023,47,-61.73317778
27/09/2023,48,-87.57095556
28/09/2023,1,105.5640667
28/09/2023,2,89.85606667
28/09/2023,3,79.5212
28/09/2023,4,81.3538
28/09/2023,5,77.5016
28/09/2023,6,113.2934
28/09/2023,7,150.9427333
28/09/2023,8,58.44006667
28/09/2023,9,-258.7847333
28/09/2023,10,-181.5109556
28/09/2023,11,-158.3767333
28/09/2023,12,13.1362
28/09/2023,13,-95.40784444
28/09/2023,14,29.67946667
28/09/2023,15,20.67853333
28/09/2023,16,20.504
28/09/2023,17,28.8068
28/09/2023,18,30.0784
28/09/2023,19,34.3794
28/09/2023,20,27.6474
28/09/2023,21,26.27606667
28/09/2023,22,27.70973333
28/09/2023,23,24.3936
28/09/2023,24,24.04453333
28/09/2023,25,20.22973333
28/09/2023,26,22.06233333
28/09/2023,27,-2.4774
28/09/2023,28,-3.007844444
28/09/2023,29,0.6026
28/09/2023,30,-6.652511111
28/09/2023,31,-29.32473333
28/09/2023,32,9.271533333
28/09/2023,33,10.60546667
28/09/2023,34,6.977666667
28/09/2023,35,-14.78028889
28/09/2023,36,5.085711111
28/09/2023,37,32.3972
28/09/2023,38,41.02413333
28/09/2023,39,44.90126667
28/09/2023,40,-61.80162222
28/09/2023,41,62.392
28/09/2023,42,46.4596
28/09/2023,43,-68.57762222
28/09/2023,44,-70.13473333
28/09/2023,45,56.35813333
28/09/2023,46,45.13813333
28/09/2023,47,42.57
28/09/2023,48,41.27346667
29/09/2023,1,34.17993333
29/09/2023,2,37.4462
29/09/2023,3,50.81046667
29/09/2023,4,56.43293333
29/09/2023,5,38.33133333
29/09/2023,6,-142.4805111
29/09/2023,7,39.77746667
29/09/2023,8,38.84246667
29/09/2023,9,25.366
29/09/2023,10,-79.25495556
29/09/2023,11,39.44086667
29/09/2023,12,-86.47584444
29/09/2023,13,-130.8449556
29/09/2023,14,-25.81695556
29/09/2023,15,-129.0482889
29/09/2023,16,-87.7934
29/09/2023,17,83.95933333
29/09/2023,18,87.824
29/09/2023,19,64.58613333
29/09/2023,20,55.14886667
29/09/2023,21,72.5274
29/09/2023,22,76.32973333
29/09/2023,23,10.23146667
29/09/2023,24,7.0774
29/09/2023,25,6.865466667
29/09/2023,26,-166.2991778
29/09/2023,27,-151.9942889
29/09/2023,28,-206.4247333
29/09/2023,29,-223.8609556
29/09/2023,30,-211.2329556
29/09/2023,31,52.86746667
29/09/2023,32,30.0036
29/09/2023,33,27.84686667
29/09/2023,34,29.5548
29/09/2023,35,20.6536
29/09/2023,36,27.93413333
29/09/2023,37,24.82993333
29/09/2023,38,34.17993333
29/09/2023,39,-44.29695556
29/09/2023,40,-110.5169556
29/09/2023,41,-203.8922889
29/09/2023,42,45.88613333
29/09/2023,43,44.12833333
29/09/2023,44,71.13113333
29/09/2023,45,59.76153333
29/09/2023,46,-56.75384444
29/09/2023,47,43.77926667
29/09/2023,48,40.4756
30/09/2023,1,47.00813333
30/09/2023,2,46.02326667
30/09/2023,3,-46.23051111
30/09/2023,4,48.9654
30/09/2023,5,41.2236
30/09/2023,6,-5.694288889
30/09/2023,7,4.794822222
30/09/2023,8,-51.03873333
30/09/2023,9,-76.5514
30/09/2023,10,-92.99517778
30/09/2023,11,-5.454733333
30/09/2023,12,-10.87895556
30/09/2023,13,-85.7914
30/09/2023,14,-67.48251111
30/09/2023,15,-75.95251111
30/09/2023,16,-77.52673333
30/09/2023,17,-72.44473333
30/09/2023,18,47.22006667
30/09/2023,19,-45.61451111
30/09/2023,20,44.39013333
30/09/2023,21,34.89053333
30/09/2023,22,43.34293333
30/09/2023,23,48.2174
30/09/2023,24,47.5068
30/09/2023,25,38.082
30/09/2023,26,48.741
30/09/2023,27,28.98133333
30/09/2023,28,43.74186667
30/09/2023,29,19.46926667
30/09/2023,30,42.96893333
30/09/2023,31,39.52813333
30/09/2023,32,5.154155556
30/09/2023,33,17.8112
30/09/2023,34,16.6144
30/09/2023,35,6.877933333
30/09/2023,36,7.601
30/09/2023,37,13.6598
30/09/2023,38,31.58686667
30/09/2023,39,27.03653333
30/09/2023,40,21.626
30/09/2023,41,25.2912
30/09/2023,42,31.4622
30/09/2023,43,52.481
30/09/2023,44,40.93686667
30/09/2023,45,-81.06873333
30/09/2023,46,-13.51406667
30/09/2023,47,17.42473333
30/09/2023,48,15.6046
01/10/2023,1,-53.74228889
01/10/2023,2,-76.10651111
01/10/2023,3,-68.03006667
01/10/2023,4,-40.63517778
01/10/2023,5,-177.7636222
01/10/2023,6,-98.52206667
01/10/2023,7,37.35893333
01/10/2023,8,37.4836
01/10/2023,9,45.73653333
01/10/2023,10,-0.406955556
01/10/2023,11,-36.16917778
01/10/2023,12,30.66433333
01/10/2023,13,4.572377778
01/10/2023,14,44.46493333
01/10/2023,15,-8.449177778
01/10/2023,16,-7.354066667
01/10/2023,17,-38.55617778
01/10/2023,18,-36.30606667
01/10/2023,19,-53.65673333
01/10/2023,20,-50.0634
01/10/2023,21,-61.37384444
01/10/2023,22,-71.86295556
01/10/2023,23,45.79886667
01/10/2023,24,46.65906667
01/10/2023,25,45.8238
01/10/2023,26,55.9966
01/10/2023,27,20.0926
01/10/2023,28,-57.18162222
01/10/2023,29,-118.0971778
01/10/2023,30,33.80593333
01/10/2023,31,24.40606667
01/10/2023,32,-101.2085111
01/10/2023,33,20.59126667
01/10/2023,34,15.03113333
01/10/2023,35,11.61526667
01/10/2023,36,10.7052
01/10/2023,37,10.9296
01/10/2023,38,25.61533333
01/10/2023,39,16.6518
01/10/2023,40,15.40513333
01/10/2023,41,27.2734
01/10/2023,42,30.9012
01/10/2023,43,48.8532
01/10/2023,44,47.7312
01/10/2023,45,-35.10828889
01/10/2023,46,-32.11384444
01/10/2023,47,-25.68006667
01/10/2023,48,-47.10317778
02/10/2023,1,-70.25451111
02/10/2023,2,43.0562
02/10/2023,3,57.0064
02/10/2023,4,-25.14962222
02/10/2023,5,-48.47206667
02/10/2023,6,-35.36495556
02/10/2023,7,-59.66273333
02/10/2023,8,-72.63295556
02/10/2023,9,-73.81362222
02/10/2023,10,-92.84117778
02/10/2023,11,-94.19295556
02/10/2023,12,-4.975622222
02/10/2023,13,34.70353333
02/10/2023,14,37.04726667
02/10/2023,15,26.28853333
02/10/2023,16,42.0464
02/10/2023,17,-58.61895556
02/10/2023,18,-44.34828889
02/10/2023,19,-39.06095556
02/10/2023,20,-45.22095556
02/10/2023,21,-28.69162222
02/10/2023,22,-210.0522889
02/10/2023,23,-72.88962222
02/10/2023,24,47.18266667
02/10/2023,25,29.05613333
02/10/2023,26,48.6288
02/10/2023,27,15.91626667
02/10/2023,28,-68.80006667
02/10/2023,29,-28.24673333
02/10/2023,30,-112.8098444
02/10/2023,31,-33.2774
02/10/2023,32,-30.76206667
02/10/2023,33,-5.386288889
02/10/2023,34,-8.688733333
02/10/2023,35,70.30833333
02/10/2023,36,90.4794
